study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp
PRJNA208535	SAMN02254051	SRX308118	SRR905022	646099	human metagenome	1040043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905022/SRR905022.fastq.gz		9511828	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905022
PRJNA208535	SAMN02254052	SRX308119	SRR905023	646099	human metagenome	1006901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905023/SRR905023.fastq.gz		9389758	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905023
PRJNA208535	SAMN02254053	SRX308120	SRR905024	646099	human metagenome	712862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905024/SRR905024.fastq.gz		6539492	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905024
PRJNA208535	SAMN02254054	SRX308121	SRR905025	646099	human metagenome	744617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905025/SRR905025.fastq.gz		6785821	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905025
PRJNA208535	SAMN02254055	SRX308122	SRR905026	646099	human metagenome	1040563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905026/SRR905026.fastq.gz		9581834	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905026
PRJNA208535	SAMN02254056	SRX308123	SRR905027	646099	human metagenome	736415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905027/SRR905027.fastq.gz		6851935	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905027
PRJNA208535	SAMN02254057	SRX308124	SRR905028	646099	human metagenome	945496	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905028/SRR905028.fastq.gz		8890199	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905028
PRJNA208535	SAMN02254058	SRX308125	SRR905029	646099	human metagenome	1005222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905029/SRR905029.fastq.gz		9265795	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905029
PRJNA208535	SAMN02254059	SRX308126	SRR905030	646099	human metagenome	20380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905030/SRR905030.fastq.gz		192992	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905030
PRJNA208535	SAMN02254060	SRX308127	SRR905031	646099	human metagenome	624833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905031/SRR905031.fastq.gz		5820127	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905031
PRJNA208535	SAMN02254061	SRX308128	SRR905032	646099	human metagenome	989103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905032/SRR905032.fastq.gz		9137371	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905032
PRJNA208535	SAMN02254062	SRX308129	SRR905033	646099	human metagenome	1046404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905033/SRR905033.fastq.gz		9868870	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905033
PRJNA208535	SAMN02254063	SRX308130	SRR905034	646099	human metagenome	655182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905034/SRR905034.fastq.gz		4848038	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905034
PRJNA208535	SAMN02254064	SRX308131	SRR905035	646099	human metagenome	662216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905035/SRR905035.fastq.gz		5028777	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905035
PRJNA208535	SAMN02254065	SRX308132	SRR905036	646099	human metagenome	847514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905036/SRR905036.fastq.gz		6345921	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905036
PRJNA208535	SAMN02254066	SRX308133	SRR905037	646099	human metagenome	598628	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905037/SRR905037.fastq.gz		4190203	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905037
PRJNA208535	SAMN02254067	SRX308134	SRR905038	646099	human metagenome	827286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905038/SRR905038.fastq.gz		6247358	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905038
PRJNA208535	SAMN02254068	SRX308135	SRR905040	646099	human metagenome	792711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905040/SRR905040.fastq.gz		6815379	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905040
PRJNA208535	SAMN02254069	SRX308136	SRR905041	646099	human metagenome	30918	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905041/SRR905041.fastq.gz		273392	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905041
PRJNA208535	SAMN02254070	SRX308137	SRR905042	646099	human metagenome	22468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905042/SRR905042.fastq.gz		214006	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905042
PRJNA208535	SAMN02254071	SRX308138	SRR905043	646099	human metagenome	317558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905043/SRR905043.fastq.gz		2126804	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905043
PRJNA208535	SAMN02254039	SRX308139	SRR905044	646099	human metagenome	520022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905044/SRR905044.fastq.gz		3732160	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905044
PRJNA208535	SAMN02254040	SRX308140	SRR905045	646099	human metagenome	97383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905045/SRR905045.fastq.gz		654658	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905045
PRJNA208535	SAMN02254041	SRX308141	SRR905046	646099	human metagenome	910978	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905046/SRR905046.fastq.gz		7743491	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905046
PRJNA208535	SAMN02254042	SRX308142	SRR905047	646099	human metagenome	663468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905047/SRR905047.fastq.gz		4742955	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905047
PRJNA208535	SAMN02254043	SRX308143	SRR905048	646099	human metagenome	748593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905048/SRR905048.fastq.gz		6149993	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905048
PRJNA208535	SAMN02253998	SRX308144	SRR905049	646099	human metagenome	230854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905049/SRR905049.fastq.gz		2016466	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905049
PRJNA208535	SAMN02253999	SRX308145	SRR905050	646099	human metagenome	467985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905050/SRR905050.fastq.gz		4030595	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905050
PRJNA208535	SAMN02254000	SRX308146	SRR905051	646099	human metagenome	1275257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905051/SRR905051.fastq.gz		10794277	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905051
PRJNA208535	SAMN02254001	SRX308147	SRR905071	646099	human metagenome	1151542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905071/SRR905071.fastq.gz		9849529	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905071
PRJNA208535	SAMN02254002	SRX308148	SRR905072	646099	human metagenome	1186918	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905072/SRR905072.fastq.gz		10043072	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905072
PRJNA208535	SAMN02254003	SRX308149	SRR905073	646099	human metagenome	933596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905073/SRR905073.fastq.gz		7852166	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905073
PRJNA208535	SAMN02254004	SRX308150	SRR905074	646099	human metagenome	446465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905074/SRR905074.fastq.gz		3855830	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905074
PRJNA208535	SAMN02254005	SRX308151	SRR905075	646099	human metagenome	1095700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905075/SRR905075.fastq.gz		9256085	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905075
PRJNA208535	SAMN02254006	SRX308152	SRR905076	646099	human metagenome	1133624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905076/SRR905076.fastq.gz		9596857	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905076
PRJNA208535	SAMN02254007	SRX308153	SRR905077	646099	human metagenome	1451897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905077/SRR905077.fastq.gz		12218262	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905077
PRJNA208535	SAMN02254008	SRX308154	SRR905078	646099	human metagenome	1600576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905078/SRR905078.fastq.gz		13474516	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905078
PRJNA208535	SAMN02254009	SRX308155	SRR905079	646099	human metagenome	1119980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905079/SRR905079.fastq.gz		9509330	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905079
PRJNA208535	SAMN02254010	SRX308156	SRR905080	646099	human metagenome	1311963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905080/SRR905080.fastq.gz		10970711	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905080
PRJNA208535	SAMN02254011	SRX308157	SRR905081	646099	human metagenome	1070423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905081/SRR905081.fastq.gz		8984136	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905081
PRJNA208535	SAMN02254012	SRX308158	SRR905082	646099	human metagenome	1439582	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905082/SRR905082.fastq.gz		11972474	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905082
PRJNA208535	SAMN02254013	SRX308159	SRR905083	646099	human metagenome	732516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905083/SRR905083.fastq.gz		6214074	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905083
PRJNA208535	SAMN02254014	SRX308160	SRR905084	646099	human metagenome	806326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905084/SRR905084.fastq.gz		6751356	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905084
PRJNA208535	SAMN02254015	SRX308161	SRR905085	646099	human metagenome	1418726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905085/SRR905085.fastq.gz		11691742	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905085
PRJNA208535	SAMN02254016	SRX308162	SRR905086	646099	human metagenome	982842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905086/SRR905086.fastq.gz		7764210	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905086
PRJNA208535	SAMN02254017	SRX308163	SRR905087	646099	human metagenome	1192939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905087/SRR905087.fastq.gz		9784569	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905087
PRJNA208535	SAMN02254018	SRX308164	SRR905088	646099	human metagenome	914710	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905088/SRR905088.fastq.gz		7213564	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905088
PRJNA208535	SAMN02254019	SRX308165	SRR905089	646099	human metagenome	1100644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905089/SRR905089.fastq.gz		8870270	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905089
PRJNA208535	SAMN02254020	SRX308166	SRR905090	646099	human metagenome	597033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905090/SRR905090.fastq.gz		4519126	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905090
PRJNA208535	SAMN02254021	SRX308167	SRR905091	646099	human metagenome	862755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905091/SRR905091.fastq.gz		6911198	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905091
PRJNA208535	SAMN02254022	SRX308168	SRR905092	646099	human metagenome	806114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905092/SRR905092.fastq.gz		6544476	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905092
PRJNA208535	SAMN02254023	SRX308169	SRR905093	646099	human metagenome	967915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905093/SRR905093.fastq.gz		7837290	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905093
PRJNA208535	SAMN02254024	SRX308170	SRR905094	646099	human metagenome	1081554	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905094/SRR905094.fastq.gz		8153992	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905094
PRJNA208535	SAMN02254025	SRX308171	SRR905095	646099	human metagenome	1055279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905095/SRR905095.fastq.gz		8628691	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905095
PRJNA208535	SAMN02254026	SRX308172	SRR905096	646099	human metagenome	1004997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905096/SRR905096.fastq.gz		8424139	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905096
PRJNA208535	SAMN02254027	SRX308173	SRR905097	646099	human metagenome	1068184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905097/SRR905097.fastq.gz		8718550	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905097
PRJNA208535	SAMN02254028	SRX308174	SRR905098	646099	human metagenome	1138286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905098/SRR905098.fastq.gz		9143563	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905098
PRJNA208535	SAMN02254029	SRX308175	SRR905099	646099	human metagenome	1099516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905099/SRR905099.fastq.gz		9279257	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905099
PRJNA208535	SAMN02254030	SRX308176	SRR905100	646099	human metagenome	959925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905100/SRR905100.fastq.gz		8096268	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905100
PRJNA208535	SAMN02254034	SRX308177	SRR905101	646099	human metagenome	1313898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905101/SRR905101.fastq.gz		10980727	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905101
PRJNA208535	SAMN02254035	SRX308178	SRR905102	646099	human metagenome	1517227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905102/SRR905102.fastq.gz		12614572	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905102
PRJNA208535	SAMN02254031	SRX308179	SRR905103	646099	human metagenome	1253531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905103/SRR905103.fastq.gz		10399810	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905103
PRJNA208535	SAMN02254032	SRX308180	SRR905104	646099	human metagenome	960928	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905104/SRR905104.fastq.gz		8001054	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905104
PRJNA208535	SAMN02254033	SRX308181	SRR905105	646099	human metagenome	1023616	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905105/SRR905105.fastq.gz		8648512	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905105
PRJNA208535	SAMN02254036	SRX308182	SRR905106	646099	human metagenome	972235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905106/SRR905106.fastq.gz		8219423	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905106
PRJNA208535	SAMN02254037	SRX308183	SRR905107	646099	human metagenome	1035919	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905107/SRR905107.fastq.gz		8674955	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905107
PRJNA208535	SAMN02254038	SRX308187	SRR905117	646099	human metagenome	1086709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905117/SRR905117.fastq.gz		9051746	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905117
PRJNA208535	SAMN02254079	SRX308188	SRR905128	646099	human metagenome	1321238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905128/SRR905128.fastq.gz		11118218	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905128
PRJNA208535	SAMN02254080	SRX308189	SRR905129	646099	human metagenome	1105187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905129/SRR905129.fastq.gz		9315072	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905129
PRJNA208535	SAMN02254081	SRX308190	SRR905130	646099	human metagenome	1172117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905130/SRR905130.fastq.gz		9965311	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905130
PRJNA208535	SAMN02254082	SRX308191	SRR905131	646099	human metagenome	1061944	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905131/SRR905131.fastq.gz		8901794	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905131
PRJNA208535	SAMN02254083	SRX308192	SRR905132	646099	human metagenome	1067686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905132/SRR905132.fastq.gz		9089505	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905132
PRJNA208535	SAMN02254084	SRX308213	SRR905153	646099	human metagenome	1301578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905153/SRR905153.fastq.gz		10963963	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905153
PRJNA208535	SAMN02254085	SRX308214	SRR905154	646099	human metagenome	1219819	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905154/SRR905154.fastq.gz		10244326	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905154
PRJNA208535	SAMN02254086	SRX308215	SRR905155	646099	human metagenome	1270312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905155/SRR905155.fastq.gz		10674778	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905155
PRJNA208535	SAMN02254087	SRX308216	SRR905156	646099	human metagenome	1217353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905156/SRR905156.fastq.gz		10275808	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905156
PRJNA208535	SAMN02254088	SRX308217	SRR905157	646099	human metagenome	1611176	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905157/SRR905157.fastq.gz		13375262	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905157
PRJNA208535	SAMN02254089	SRX308218	SRR905158	646099	human metagenome	935597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905158/SRR905158.fastq.gz		8024818	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905158
PRJNA208535	SAMN02254090	SRX308219	SRR905159	646099	human metagenome	1243297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905159/SRR905159.fastq.gz		10468054	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905159
PRJNA208535	SAMN02254091	SRX308220	SRR905160	646099	human metagenome	1238172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905160/SRR905160.fastq.gz		10422471	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905160
PRJNA208535	SAMN02254092	SRX308221	SRR905161	646099	human metagenome	1472081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905161/SRR905161.fastq.gz		12385180	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905161
PRJNA208535	SAMN02254093	SRX308222	SRR905162	646099	human metagenome	647890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905162/SRR905162.fastq.gz		5510823	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905162
PRJNA208535	SAMN02254094	SRX308223	SRR905163	646099	human metagenome	948850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905163/SRR905163.fastq.gz		7819159	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905163
PRJNA208535	SAMN02254095	SRX308224	SRR905164	646099	human metagenome	1338405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905164/SRR905164.fastq.gz		11006358	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905164
PRJNA208535	SAMN02254096	SRX308225	SRR905165	646099	human metagenome	1070087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905165/SRR905165.fastq.gz		8701985	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905165
PRJNA208535	SAMN02254097	SRX308226	SRR905166	646099	human metagenome	1277649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905166/SRR905166.fastq.gz		10614785	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905166
PRJNA208535	SAMN02254072	SRX308227	SRR905167	646099	human metagenome	1084443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905167/SRR905167.fastq.gz		8883164	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905167
PRJNA208535	SAMN02254073	SRX308228	SRR905168	646099	human metagenome	1006807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905168/SRR905168.fastq.gz		8157404	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905168
PRJNA208535	SAMN02254074	SRX308229	SRR905169	646099	human metagenome	1014833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905169/SRR905169.fastq.gz		8226265	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905169
PRJNA208535	SAMN02254075	SRX308230	SRR905170	646099	human metagenome	1062817	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905170/SRR905170.fastq.gz		8802572	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905170
PRJNA208535	SAMN02254076	SRX308231	SRR905171	646099	human metagenome	929013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905171/SRR905171.fastq.gz		7622053	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905171
PRJNA208535	SAMN02254077	SRX308232	SRR905172	646099	human metagenome	1045386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905172/SRR905172.fastq.gz		8564295	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905172
PRJNA208535	SAMN02254078	SRX308233	SRR905173	646099	human metagenome	968581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905173/SRR905173.fastq.gz		7943308	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905173
PRJNA208535	SAMN02254098	SRX308234	SRR905174	646099	human metagenome	275921	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905174/SRR905174.fastq.gz		1938060	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905174
PRJNA208535	SAMN02254099	SRX308235	SRR905175	646099	human metagenome	617509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905175/SRR905175.fastq.gz		4818719	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905175
PRJNA208535	SAMN02254100	SRX308236	SRR905176	646099	human metagenome	688943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905176/SRR905176.fastq.gz		5264187	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905176
PRJNA208535	SAMN02254101	SRX308237	SRR905177	646099	human metagenome	326491	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905177/SRR905177.fastq.gz		2529748	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905177
PRJNA208535	SAMN02254102	SRX308238	SRR905178	646099	human metagenome	806675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905178/SRR905178.fastq.gz		5562069	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905178
PRJNA208535	SAMN02254103	SRX308239	SRR905179	646099	human metagenome	654607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905179/SRR905179.fastq.gz		5192354	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905179
PRJNA208535	SAMN02254104	SRX308240	SRR905180	646099	human metagenome	456501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905180/SRR905180.fastq.gz		3023398	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905180
PRJNA208535	SAMN02254105	SRX308241	SRR905181	646099	human metagenome	417883	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905181/SRR905181.fastq.gz		2799959	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905181
PRJNA208535	SAMN02254106	SRX308242	SRR905182	646099	human metagenome	87958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905182/SRR905182.fastq.gz		608794	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905182
PRJNA208535	SAMN02254107	SRX308244	SRR905185	646099	human metagenome	442264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905185/SRR905185.fastq.gz		3093784	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905185
PRJNA208535	SAMN02254108	SRX308245	SRR905186	646099	human metagenome	183653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905186/SRR905186.fastq.gz		1272414	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905186
PRJNA208535	SAMN02254109	SRX308246	SRR905187	646099	human metagenome	309347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905187/SRR905187.fastq.gz		2094032	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905187
PRJNA208535	SAMN02254110	SRX308247	SRR905188	646099	human metagenome	387479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905188/SRR905188.fastq.gz		3046862	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905188
PRJNA208535	SAMN02254111	SRX308248	SRR905189	646099	human metagenome	468630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905189/SRR905189.fastq.gz		3672413	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905189
PRJNA208535	SAMN02254112	SRX308249	SRR905190	646099	human metagenome	441895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR905/SRR905190/SRR905190.fastq.gz		3539765	ftp.sra.ebi.ac.uk/vol1/srr/SRR905/SRR905190
